PUN,Status,Image,Total Execution Time (s)
1122300M01202910,Pass,21,0.20755329743755827
1122300M01403280,Pass,34,0.18734109848321606
1122301M01200980,Pass,11,0.24234309683339128
1122301M01202490,Pass,34,0.17717919865968973
1122301M01400160,Pass,33,0.3281063960386561
1122300M01303080,Pass,12,0.25580749659956564
1122301M01402550,Pass,13,0.2823387961388175
1122301M01202230,Pass,24,0.34622839502929725
1122301M01200460,Pass,11,0.27243269631084893
1122301M01400440,Pass,14,0.8056939870501207
1122300M01302760,Pass,21,0.2790373961961503
1122301M01300790,Pass,13,0.45796779308880725
1122300M01402570,Pass,11,0.24890649671940987
1122301M01300950,Pass,23,0.37174889458610283
1122301M01202240,Pass,22,0.32692359536454846
1122300M01303230,Pass,11,0.26850449637906687
1122301M01402320,Pass,14,0.29601299590134844
1122300M01203420,Pass,22,0.30689049571244753
1122300M01202670,Pass,31,0.15884119897815133
1122301M01300750,Pass,34,0.16341329889875128
1122301M01102010,Pass,24,0.2913641959820805
1122301M01201780,Pass,23,0.32139549546055063
1122301M01400440,Pass,22,0.4431466933461936
1122301M01200980,Pass,21,0.2394268968840346
1222301M01101530,Pass,32,0.2336639976787628
1122301M01201340,Pass,22,0.3534699949035381
1122301M01400800,Pass,34,0.2526999973481796
1122300M01402610,Pass,11,0.25636929658980934
1122301M01400840,Pass,21,0.18880479776314868
1122301M01202270,Pass,24,0.3165573955445701
1122301M01200100,Pass,32,0.1992668982761101
1122301M01202410,Pass,33,0.19851429828917988
1122300M01203300,Pass,32,0.200088498261842
1122301M01301830,Pass,34,0.21032679808404153
1122300M01403010,Pass,23,0.2420447968385716
1122301M01401240,Pass,34,0.24183559753685308
1122301M01202410,Pass,12,0.36334769473199985
1122301M01101770,Pass,14,0.36890249463553404
1122301M01300790,Pass,22,0.3663540946797901
1122300M01102780,Pass,12,0.41898679376575954
1122300M01302640,Pass,12,0.31464489557778297
1122301M01202290,Pass,33,0.253693797330921
1122301M01302110,Pass,12,0.29466549592474944
1122301M01302190,Pass,14,0.4551206931382506
1122300M01203340,Pass,21,0.19067669773064086
1122301M01302070,Pass,24,0.36314269473555993
1122300M01403400,Pass,14,0.3162394955500908
1122300M01102740,Pass,21,0.19415809767018213
1122301M01100690,Pass,33,0.2685452970730068
1122301M01300670,Pass,24,0.3260490953797352
1122300M01302560,Pass,13,0.22893359706626346
1122301M01100170,Pass,21,0.19582589764121877
1122301M01201100,Pass,12,0.4437932933349646
1122301M01202330,Pass,32,0.23025629773794162
1122300M01303470,Pass,34,0.192425398394921
1122301M01400600,Pass,33,0.3872529950115038
1122301M01200580,Pass,32,0.2447337974865223
1222301M01101690,Pass,34,0.24686749744946804
1122301M01400080,Pass,24,0.23949199688290407
1122300M01402690,Pass,21,0.2352923969558352
1122300M01102780,Pass,34,0.17038179877773482
1122301M01402580,Pass,13,0.3625034947466604
1122301M01200020,Pass,31,0.15851199898386828
1122301M01200940,Pass,24,0.34138579511339484
1122300M01403200,Pass,34,0.23381319767617176
1222301M01301470,Pass,21,0.20360079750619822
1122301M01100850,Pass,23,0.342846495088028
1122301M01200620,Pass,32,0.2720387970123379
1122301M01302190,Pass,24,0.2691855963672387
1122301M01402580,Pass,34,0.2047428981810127
1122301M01402200,Pass,14,0.29598909590176353
1222301M01201660,Pass,22,0.3507179949513299
1122301M01401160,Pass,24,0.2904455959980331
1122300M01302960,Pass,11,0.24110039685497225
1122301M01201260,Pass,23,0.3715403945897237
1122301M01202020,Pass,32,0.4072186946647752
1222301M01301470,Pass,12,0.7856605873980249
1122301M01400840,Pass,13,0.4223838937067647
1122301M01102440,Pass,23,0.3404681951293301
1122301M01301710,Pass,13,0.374558194537316
1122301M01201420,Pass,34,0.40657999467586703
1122301M01300030,Pass,21,0.19489589765736937
1222301M01101570,Pass,24,0.3597333947947665
1122301M01401120,Pass,24,0.35841879481759614
1122301M01300590,Pass,11,0.24258999682910354
1122301M01100730,Pass,12,0.3427898950890109
1122301M01402120,Pass,13,0.33923429515075826
1122301M01200980,Pass,13,0.35968369479562967
1122301M01102130,Pass,23,0.30571609573284236
1122301M01302030,Pass,21,0.19443869766530916
1122301M01102090,Pass,32,0.23535979764931317
1122301M01401080,Pass,11,0.2452601967827323
1122301M01200740,Pass,34,0.20276659821533355
1122301M01400320,Pass,24,0.5802028909660468
1122301M01200060,Pass,14,0.3834160943834878
1122301M01401880,Pass,11,0.257191196575536
1222301M01301510,Pass,33,0.2529153973444389
1122300M01303190,Pass,13,0.2742603962791087
1122300M01302680,Pass,23,0.3565733948496438
1222301M01401600,Pass,32,0.2418204975371153
1122300M01403240,Pass,34,0.2656856971226672
1122300M01103330,Pass,24,0.3753347945238294
1122301M01201820,Pass,21,0.20927579740764496
1122301M01402430,Pass,31,0.157650398998831
1122301M01400320,Pass,21,0.20343819750902195
1122301M01302420,Pass,12,0.40717189397093956
1122301M01102440,Pass,14,0.33856989516229635
1122301M01402350,Pass,21,0.1978218976065558
1122300M01103140,Pass,32,0.21498509800314453
1122300M01302640,Pass,24,0.37278479456811314
1122301M01402540,Pass,12,0.4349767934880738
1122301M01201420,Pass,31,0.15269939908481112
1122301M01102320,Pass,34,0.21547419799465067
1122300M01303510,Pass,14,0.3793553944540068
1122301M01101130,Pass,22,0.3832076943871069
1122300M01202990,Pass,13,0.3724782945734359
1122301M01400480,Pass,12,0.5844266908926954
1122300M01302920,Pass,33,0.23898409758637282
1122301M01100370,Pass,31,0.15611669902546554
1122301M01200700,Pass,22,0.35694369484321303
1122301M01201740,Pass,32,0.20912269810495218
1122301M01400840,Pass,11,0.25228629666071556
1122301M01300350,Pass,24,0.43466249349353203
1122300M01303390,Pass,33,0.24196489753460762
1122301M01301790,Pass,14,0.2660481964217235
1122301M01302150,Pass,12,0.3716536945877561
1122301M01101330,Pass,23,0.34254109509333164
1122301M01400800,Pass,23,0.3702824946115687
1122301M01301750,Pass,34,0.37574259521139586
1122301M01400640,Pass,32,0.33659989589115624
1122301M01202270,Pass,12,0.35203759492841347
1122301M01201140,Pass,12,0.42617599364091036
1122300M01102900,Pass,24,0.3472062950123148
1122300M01102620,Pass,14,0.26905669636947727
1122300M01203220,Pass,24,0.3004712958239247
1122301M01200900,Pass,32,0.27412059697618496
1122301M01202450,Pass,23,0.3329761952594377
1122301M01101290,Pass,34,0.2591372972363881
1122300M01102780,Fail,11,0.39486019418474716
1122301M01200220,Pass,34,0.3427816957838018
1122301M01300470,Pass,21,0.21393299732676704
1122300M01303000,Pass,22,0.3566455948483899
1122301M01101410,Pass,22,0.5261197919052651
1122300M01403130,Pass,34,0.22349389785537888
1122300M01303230,Pass,13,0.32685799536568766
1122300M01403400,Pass,11,0.267073896403911
1122300M01202910,Pass,33,0.24229759752882987
1122301M01300950,Pass,31,0.1574876990016565
1122300M01302640,Pass,34,0.2459527974653529
1122300M01203300,Pass,24,0.34417819506490144
1122301M01301990,Pass,11,0.24576659677393806
1222301M01201540,Pass,31,0.15380329906564055
1122301M01101130,Pass,13,0.335458295216333
1122301M01201780,Pass,22,0.32211569544804347
1122301M01301070,Pass,32,0.25362499733211585
1122301M01200460,Pass,22,0.6844751891552319
1122301M01201180,Pass,33,0.2582418972519378
1222301M01301670,Pass,31,0.15334539907359254
1122300M01303270,Pass,13,0.4391706934152417
1122301M01102010,Pass,31,0.15437829905565498
1122301M01402560,Pass,12,0.4990578923752279
1122301M01102050,Pass,24,0.2834619961193118
1122301M01401280,Pass,31,0.15601939902715528
1122300M01102980,Pass,11,0.25887799654624266
1122301M01200700,Pass,32,0.2955529966039854
1122301M01401880,Pass,13,0.334340495235745
1122301M01101090,Pass,11,0.23843709690122367
1222301M01201500,Pass,24,0.42009629374649166
1122300M01303190,Pass,14,0.2821932961413443
1122301M01302380,Pass,23,0.37090669460072867
1122301M01301790,Pass,31,0.15624729902319753
1122300M01303120,Pass,13,0.34000649513734804
1122301M01402520,Pass,24,0.30784399569588883
1122300M01203380,Pass,24,0.40751959396490134
1122301M01401200,Pass,11,0.2659820964228714
1122300M01302560,Pass,12,0.3192281954981884
1122301M01400400,Pass,33,0.4048588947057561
1122301M01200060,Pass,33,0.20447909818559393
1122301M01300230,Pass,12,0.5610533912986009
1122301M01200660,Pass,31,0.1518094991002653
1122301M01200220,Pass,32,0.32663709606417235
1122300M01102900,Pass,32,0.2530944973413286
1122301M01400800,Pass,14,0.5733195910855835
1122301M01400760,Pass,22,0.43820599343199484
1122301M01300350,Pass,14,0.6460618898223254
1122301M01402560,Pass,23,0.3025180957883795
1122301M01400680,Pass,34,0.1987853982844719
1122301M01300310,Pass,12,0.5573615913627136
1122301M01401080,Pass,14,0.6099960904486517
1122301M01400280,Pass,12,0.5346257917575483
1122300M01403170,Pass,34,0.2267258977992513
1122301M01402540,Pass,11,0.2594385965365072
1122300M01103060,Pass,24,0.36173169476006367
1122301M01301030,Pass,34,0.21426029801573154
1222301M01301510,Pass,21,0.224482797143557
1122301M01201940,Pass,21,0.19293269769146268
1122301M01100610,Pass,32,0.3341699959333544
1122301M01200700,Pass,34,0.30164589649817475
1122301M01101090,Pass,13,0.5896814908014394
1122301M01102480,Pass,23,0.34710239501411916
1122300M01403440,Pass,22,0.20079599755490696
1122300M01202910,Pass,22,0.39590679416657165
1122300M01302840,Pass,12,0.3656667946917259
1122301M01200380,Pass,31,0.15849029898424513
1122301M01101290,Pass,11,0.24644899676208734
1122301M01202260,Pass,12,0.42285009369866866
1222301M01201460,Pass,22,0.6727075893595906
1122301M01401840,Pass,21,0.19268899769569484
1122301M01300430,Pass,24,0.5109930921679586
1222301M01101490,Pass,24,0.2100915973934776
1122300M01203030,Pass,11,0.23910279688966302
1122301M01200900,Pass,31,0.15364459906839656
1122301M01400520,Pass,24,0.4576682930940084
1122300M01202550,Pass,24,0.4194123937583685
1122300M01103250,Pass,33,0.2152144979991607
1122301M01201180,Pass,23,0.33411649523963505
1122300M01103410,Pass,21,0.2005088975598928
1122300M01103330,Pass,13,0.26911029636854644
1122301M01301270,Pass,13,0.46338129299479525
1122301M01401720,Pass,31,0.1558199990306181
1122300M01403360,Pass,32,0.23211779770561444
1122301M01402390,Pass,12,0.38550729434717157
1122301M01300230,Pass,23,0.41105959390342495
1122301M01202140,Pass,33,0.22083659790152613
1122300M01402930,Pass,22,0.30454059575325637
1122301M01200860,Pass,12,0.5145087921069043
1122301M01402560,Pass,11,0.25480469661698046
1122300M01103330,Pass,23,0.36944479462611635
1122301M01400080,Pass,34,0.24113439754903024
1122301M01202270,Pass,31,0.15168379910244822
1122300M01202630,Pass,24,0.36030579478482616
1122300M01303310,Pass,11,0.2537450966353817
1122301M01400280,Pass,22,0.47280369283116386
1122301M01201260,Pass,24,0.35801099482467813
1122300M01102500,Pass,12,0.37155869458940594
1122301M01302500,Pass,11,0.23970719687916686
1122301M01400560,Pass,34,0.3888128949844143
1122301M01401160,Pass,32,0.24769349743512353
1122301M01202280,Pass,12,0.4006571940840752
1122300M01203110,Pass,34,0.23833359759766953
1122300M01403400,Pass,31,0.15535019903877675
1222301M01201460,Pass,21,0.2412957968515789
1122300M01203420,Pass,13,0.28263529613366845
1122301M01301230,Pass,31,0.15541379903767227
1122301M01102360,Pass,23,0.31542989556415046
1122301M01400680,Pass,32,0.2915622966732887
1122301M01400400,Pass,13,0.8469986863328147
1122301M01101290,Pass,33,0.34448349575424797
1122300M01202790,Pass,23,0.18766969778286105
1122301M01301030,Pass,22,0.42396679367927576
1122301M01300870,Pass,13,0.4472642932746865
1122300M01403010,Pass,33,0.22637129780540935
1122301M01100530,Pass,33,0.33423439593223603
1122300M01303040,Pass,12,0.23316809699272625
1222301M01101610,Pass,14,0.36581869468908795
1122300M01403090,Pass,13,0.36206039475435536
1122301M01200340,Pass,13,0.4803778926996288
1122301M01100090,Pass,14,0.40888909394111833
1122301M01300550,Pass,23,0.4621119930168382
1122301M01200740,Pass,22,0.3699999946164746
1122301M01201980,Pass,24,0.4648641929690429
1122301M01100970,Pass,23,0.3755758945196424
1222301M01401680,Pass,13,0.3267382953677664
1122301M01201900,Pass,14,0.3414831951117034
1122301M01100850,Pass,24,0.3137619955931156
1122301M01100370,Pass,32,0.31257279630841595
1122301M01400840,Pass,31,0.15648149901913036
1122301M01402120,Pass,11,0.2610177965090825
1122300M01202670,Pass,32,0.2078796981265384
1122300M01302840,Pass,14,0.35562109486618165
1222301M01201580,Pass,14,0.2874962960492513
1122301M01300030,Pass,33,0.22842359776976867
1122300M01203110,Pass,21,0.18453029783738054
1122300M01202550,Pass,23,0.25694449657982027
1122301M01302380,Pass,13,0.3018368958002094
1122301M01400360,Pass,11,0.2539261966322367
1122301M01200180,Pass,11,0.2436258968111139
1222301M01101650,Pass,34,0.23371239767792226
1122301M01100570,Pass,21,0.22372309715675012
1122301M01400480,Pass,23,0.5742555910693288
1122300M01203220,Pass,33,0.20757859813176735
1122300M01103060,Pass,13,0.3009157958162054
1122300M01102900,Pass,22,0.3099651956590516
1222301M01301510,Pass,14,0.4929573924811705
1122300M01102820,Pass,33,0.22108549789720366
1122300M01203500,Pass,31,0.1519853990972106
1122301M01200780,Pass,13,0.4240385936780289
1122300M01303510,Pass,33,0.2409387975524271
1122301M01100130,Pass,24,0.3026533957860299
1222301M01201580,Pass,24,0.37743909448728563
1222301M01301550,Pass,23,0.3656419946921566
1122301M01201260,Pass,32,0.26015949721863635
1122300M01102860,Pass,14,0.31360669559581256
1122301M01400640,Pass,22,0.4799845927064588
1122301M01102360,Pass,13,0.38184629441074924
1122300M01403480,Pass,24,0.32746349535517244
1122301M01402120,Pass,32,0.23378799767660938
1122300M01102700,Pass,33,0.22659899780145507
1122301M01101370,Pass,23,0.4282093936055979
1122300M01103490,Pass,13,0.31129409563597366
1122301M01200820,Pass,12,0.5019255923254268
1122300M01103210,Pass,12,0.35023939495964135
1122301M01300310,Pass,13,0.7466822880749304
1122300M01203300,Pass,23,0.30134509580875013
1122301M01202060,Pass,23,0.2830577961263312
1122300M01203420,Pass,14,0.38013129444053234
1222301M01401680,Pass,24,0.3594846947990855
1122300M01402970,Pass,13,0.34978629496751
1122301M01201860,Pass,32,0.18566609851230442
1122301M01302460,Pass,22,0.4116033938939812
1122301M01201300,Pass,13,0.34105209511919
1122300M01303270,Pass,21,0.18986089774480822
1122301M01300030,Pass,12,0.49564599243447965
1122301M01101890,Pass,34,0.20252399821954659
1122301M01300510,Pass,12,0.7740803875991291
1122301M01100170,Pass,11,0.254376596624415
1122301M01201940,Pass,22,0.28446099610196296
1122301M01300350,Pass,31,0.1597971989615492
1122300M01203380,Pass,22,0.27879649620033387
1122300M01403440,Pass,23,0.24419349680125685
1222301M01101650,Pass,11,0.2591993965406612
1122301M01200140,Pass,34,0.29289339665017255
1122300M01403440,Pass,14,0.31928349549722806
1122301M01300350,Pass,11,0.24618849676661125
1122301M01301790,Pass,13,0.4176355937892247
1122300M01103180,Pass,32,0.221063597897584
1122301M01100650,Pass,24,0.48719549258123285
1122301M01301870,Pass,34,0.22276909786796592
1122301M01400240,Pass,11,0.25425949662644853
1122300M01402890,Pass,32,0.2607296972087342
1122301M01200060,Pass,32,0.214185298017034
1122301M01400760,Pass,31,0.15192409909827514
1122300M01102700,Pass,13,0.23342369698828744
1122301M01402520,Pass,13,0.4474919932707322
1122301M01402000,Pass,14,0.2917749959749465
1122301M01100250,Fail,12,0.5821164909328147
1122301M01201060,Pass,22,0.42904799359103457
1122301M01302460,Pass,11,0.2410991968549931
1122301M01302150,Pass,31,0.15379949906570656
1122301M01101090,Pass,12,0.468211492910913
1122301M01300750,Pass,31,0.1584223989854243
1122301M01100970,Pass,24,0.36281779474120224
1222301M01201460,Pass,12,0.7810106874787761
1122300M01403050,Pass,24,0.29070219599357694
1122301M01301830,Pass,11,0.25683279658176006
1122301M01300430,Pass,14,0.8212952867791852
1122301M01101010,Pass,21,0.21559429729791657
1122301M01202370,Pass,12,0.37312769456215833
1122301M01102400,Pass,14,0.28435339610383153
1122300M01103100,Pass,23,0.28504419609183496
1122301M01201740,Pass,24,0.36119409476939973
1122300M01403480,Pass,22,0.20787289743200804
1122300M01402850,Pass,22,0.20379639750280137
1122301M01102050,Pass,21,0.19515989765278466
1122301M01200420,Pass,11,0.28182099614780975
1122301M01202180,Pass,32,0.2345863976627442
1122301M01202290,Pass,31,0.15614449902498279
1122300M01202950,Pass,32,0.21855369794117147
1122300M01303160,Pass,11,0.30011419583012616
1122300M01303160,Pass,21,0.19940999757897654
1122300M01103450,Pass,24,0.39118469424857666
1122301M01202410,Pass,13,0.3584632948168234
1122301M01101210,Pass,32,0.3572399955327159
1122301M01402040,Pass,13,0.2995002958407873
1122300M01202910,Pass,13,0.36460239471021044
1122301M01100010,Pass,22,0.21407389732432017
1222301M01201660,Pass,31,0.15412749906001044
1122300M01202990,Fail,23,0.25117989667992957
1122300M01203030,Pass,14,0.2771883962282604
1122300M01403200,Pass,24,0.31658109554415853
1122301M01201740,Pass,23,0.29877889585331524
1122301M01400920,Pass,32,0.4021522947527594
1122301M01302380,Pass,24,0.33602919520641866
1122301M01101210,Pass,13,0.5000391923581864
1122300M01303470,Pass,31,0.1567533990144085
1122301M01402540,Pass,13,0.3497811949675986
1122300M01203380,Pass,33,0.19526179834566348
1122301M01200500,Pass,33,0.30216909648908874
1122301M01400120,Pass,34,0.24423909749511338
1122301M01402120,Pass,22,0.3139628955896267
1122300M01102660,Pass,32,0.18148639858489
1122301M01101210,Pass,24,0.3640586947196525
1122300M01303350,Pass,21,0.21591789729229685
1122300M01102820,Pass,13,0.2638335964601827
1122301M01301830,Pass,13,0.3602938947850328
1122301M01401840,Pass,24,0.34169019510810855
1122300M01102540,Pass,24,0.31781609552271123
1122300M01103210,Pass,24,0.38381279437659865
1122301M01102210,Pass,11,0.25536019660733356
1222301M01101450,Pass,14,0.8897033855911958
1122300M01303270,Pass,33,0.2482710974250928
1122301M01401000,Pass,14,0.4628199930045429
1122301M01301070,Pass,31,0.15757279900017862
1122301M01302070,Pass,33,0.2222421978771162
1122301M01300430,Pass,12,0.4328478935250447
1122301M01101130,Pass,21,0.2094894974039338
1122301M01301070,Pass,24,0.36827679464640006
1122301M01401400,Pass,31,0.16118699893741367
1122301M01102090,Pass,21,0.19838789759672654
1122301M01202280,Pass,21,0.18559939781881432
1122301M01100010,Pass,21,0.2103501973889867
1122300M01103250,Pass,32,0.21101139807215263
1122300M01102660,Pass,21,0.18912159775764706
1122301M01200260,Fail,14,0.7219915885037143
